HUGO Symbol	Type	Chromosome	Significance	Freq	% Markers Altered
RAGE	Del	14	3.0286e-015	0.26742	1
RBM23	Del	14	3.0286e-015	0.26742	1
RBM25	Del	14	8.0366e-016	0.29663	1
RCOR1	Del	14	3.0286e-015	0.26742	1
RDH11	Del	14	8.0366e-016	0.28315	1
RDH12	Del	14	8.0366e-016	0.2809	1
REC8	Del	14	8.0366e-016	0.27416	1
RGS6	Del	14	8.0366e-016	0.29438	1
RHOJ	Del	14	8.0366e-016	0.28315	1
RIN3	Del	14	8.0366e-016	0.27416	1
RIPK3	Del	14	3.0286e-015	0.26742	1
RNASE1	Del	14	8.0366e-016	0.27416	1
RNASE11	Del	14	8.0366e-016	0.27416	1
RNASE13	Del	14	1.5548e-015	0.26966	1
RNASE2	Del	14	1.5548e-015	0.26966	1
RNASE3	Del	14	8.0366e-016	0.27865	1
RNASE4	Del	14	8.0366e-016	0.27191	1
RNASE6	Del	14	8.0366e-016	0.27416	1
RNASE7	Del	14	8.0366e-016	0.27191	1
RNASE8	Del	14	8.0366e-016	0.27191	1
RNASE9	Del	14	8.0366e-016	0.27191	1
RNF31	Del	14	8.0366e-016	0.27416	1
RPGRIP1	Del	14	8.0366e-016	0.27191	1
RPL36AL	Del	14	2.6047e-012	0.25169	1
RPS29	Del	14	2.6047e-012	0.25169	1
RPS6KA5	Del	14	3.0286e-015	0.26742	1
RPS6KL1	Del	14	8.0366e-016	0.29888	1
RTN1	Del	14	8.0366e-016	0.27191	1
SALL2	Del	14	8.0366e-016	0.27191	1
SAMD4A	Del	14	1.5548e-015	0.26742	1
SAV1	Del	14	7.8299e-014	0.25843	1
SCFD1	Del	14	1.5548e-015	0.26966	1
NEMF	Del	14	2.6047e-012	0.25169	1
SEC23A	Del	14	8.0366e-016	0.28539	1
SEL1L	Del	14	8.0366e-016	0.2764	1
SERPINA1	Del	14	8.0366e-016	0.2764	1
SERPINA10	Del	14	8.0366e-016	0.2764	1
SERPINA12	Del	14	8.0366e-016	0.27416	1
SERPINA13	Del	14	8.0366e-016	0.27416	1
SERPINA3	Del	14	8.0366e-016	0.27416	1
SERPINA4	Del	14	8.0366e-016	0.27416	1
SERPINA5	Del	14	8.0366e-016	0.27416	1
SERPINA6	Del	14	8.0366e-016	0.2764	1
SERPINA9	Del	14	8.0366e-016	0.2764	1
SETD3	Del	14	8.0366e-016	0.28315	1
SRSF5	Del	14	8.0366e-016	0.29213	1
SGPP1	Del	14	8.0366e-016	0.2809	1
SIP1	Del	14	8.0366e-016	0.28764	1
SIPA1L1	Del	14	8.0366e-016	0.29438	1
SIVA1	Del	14	2.2917e-015	0.26742	1
SIX1	Del	14	8.0366e-016	0.28315	1
SIX4	Del	14	8.0366e-016	0.28315	1
SIX6	Del	14	8.0366e-016	0.28315	1
SLC10A1	Del	14	8.0366e-016	0.29213	1
SLC22A17	Del	14	1.5548e-015	0.26966	1
SLC24A4	Del	14	8.0366e-016	0.27191	1
SLC25A21	Del	14	8.0366e-016	0.28315	1
SLC25A29	Del	14	8.0366e-016	0.2809	1
SLC38A6	Del	14	8.0366e-016	0.28315	1
SLC39A2	Del	14	8.0366e-016	0.27191	1
SLC39A9	Del	14	8.0366e-016	0.28539	1
SLC7A7	Del	14	2.2917e-015	0.26742	1
SLC7A8	Del	14	8.0366e-016	0.27191	1
SLC8A3	Del	14	8.0366e-016	0.29438	1
SMOC1	Del	14	8.0366e-016	0.29438	1
SNAPC1	Del	14	8.0366e-016	0.27865	1
SNW1	Del	14	8.0366e-016	0.2809	1
SNX6	Del	14	1.5548e-015	0.26742	1
SOCS4	Del	14	1.5548e-015	0.26966	1
SOS2	Del	14	1.9058e-013	0.25618	1
SPATA7	Del	14	1.5548e-015	0.26966	1
ATL1	Del	14	7.8299e-014	0.25843	1
SPTB	Del	14	8.0366e-016	0.28539	1
SPTLC2	Del	14	8.0366e-016	0.2809	1
SRP54	Del	14	5.9575e-015	0.26517	1
SSTR1	Del	14	8.0366e-016	0.28539	1
STON2	Del	14	8.0366e-016	0.2764	1
STRN3	Del	14	5.9575e-015	0.26292	1
STXBP6	Del	14	5.9575e-015	0.26292	1
STYX	Del	14	3.212e-014	0.26067	1
SUPT16H	Del	14	1.1792e-015	0.26966	1
SYNE2	Del	14	8.0366e-016	0.2809	1
SYNJ2BP	Del	14	8.0366e-016	0.29213	1
SYT16	Del	14	8.0366e-016	0.2809	1
TBPL2	Del	14	8.0366e-016	0.27191	1
TCL1A	Del	14	8.0366e-016	0.27416	1
TCL1B	Del	14	8.0366e-016	0.27416	1
TCL6	Del	14	8.0366e-016	0.27416	1
TDP1	Del	14	3.0286e-015	0.26742	1
TDRD9	Del	14	1.5548e-015	0.26966	1
TEP1	Del	14	8.0366e-016	0.27191	1
TGFB3	Del	14	8.0366e-016	0.29438	1
TGM1	Del	14	8.0366e-016	0.27191	1
ISM2	Del	14	8.0366e-016	0.28315	1
THTPA	Del	14	8.0366e-016	0.27191	1
TIMM9	Del	14	5.9575e-015	0.26517	1
TINF2	Del	14	8.0366e-016	0.27191	1
NKX2-1	Del	14	8.0366e-016	0.27865	1
TM9SF1	Del	14	1.5548e-015	0.26966	1
TMED10	Del	14	8.0366e-016	0.29438	1
TMED8	Del	14	8.0366e-016	0.28315	1
TMEM121	Del	14	3.0286e-015	0.26742	1
TMEM30B	Del	14	8.0366e-016	0.2809	1
TMEM55B	Del	14	8.0366e-016	0.27191	1
TMEM63C	Del	14	8.0366e-016	0.28539	1
TNFAIP2	Del	14	3.0286e-015	0.26742	1
TRAF3	Del	14	3.0286e-015	0.26742	1
TRAPPC6B	Del	14	8.0366e-016	0.28764	1
TRIM9	Del	14	3.212e-014	0.26067	1
TRIP11	Del	14	1.5548e-015	0.26966	1
TRMT5	Del	14	8.0366e-016	0.28315	1
TSHR	Del	14	8.0366e-016	0.27865	1
TSSK4	Del	14	8.0366e-016	0.27191	1
TTC5	Del	14	3.0286e-015	0.26742	1
TTC6	Del	14	8.0366e-016	0.28539	1
TTC7B	Del	14	1.5548e-015	0.26966	1
TTC8	Del	14	1.5548e-015	0.26966	1
TTLL5	Del	14	8.0366e-016	0.29438	1
TMX1	Del	14	3.212e-014	0.26067	1
TOMM20L	Del	14	5.9575e-015	0.26517	1
VASH1	Del	14	8.0366e-016	0.28539	1
VRK1	Del	14	8.0366e-016	0.2764	1
VTI1B	Del	14	8.0366e-016	0.28315	1
WARS	Del	14	8.0366e-016	0.2809	1
WDHD1	Del	14	8.0366e-016	0.27191	1
WDR20	Del	14	8.0366e-016	0.27191	1
DCAF4	Del	14	8.0366e-016	0.28989	1
DCAF5	Del	14	8.0366e-016	0.2809	1
DCAF11	Del	14	8.0366e-016	0.27191	1
WDR25	Del	14	8.0366e-016	0.28315	1
XRCC3	Del	14	8.0366e-016	0.27191	1
YY1	Del	14	8.0366e-016	0.2809	1
PTGR2	Del	14	8.0366e-016	0.29888	1
ZBTB1	Del	14	8.0366e-016	0.2809	1
ZBTB25	Del	14	8.0366e-016	0.2809	1
ZDHHC22	Del	14	8.0366e-016	0.28539	1
ZFHX2	Del	14	8.0366e-016	0.27191	1
ZFP36L1	Del	14	8.0366e-016	0.28315	1
ZFYVE1	Del	14	8.0366e-016	0.29663	1
ZFYVE21	Del	14	8.0366e-016	0.27191	1
ZFYVE26	Del	14	8.0366e-016	0.2809	1
ZNF219	Del	14	8.0366e-016	0.27191	1
ZNF410	Del	14	8.0366e-016	0.29888	1
TUBGCP4	Del	15	2.2523e-011	0.24494	1
ACSBG1	Del	15	0.020431	0.17753	1
TTBK2	Del	15	6.05e-012	0.24944	1
SCAPER	Del	15	0.040266	0.17303	1
ABHD2	Del	15	0.076445	0.16629	1
ACSBG1	Del	15	0.020431	0.17753	1
ACTC1	Del	15	1.9058e-013	0.25618	1
ADAL	Del	15	3.1193e-011	0.24494	1
ADAM10	Del	15	1.7467e-005	0.20449	1
ADAMTS17	Del	15	0.028952	0.17303	1
ADAMTS7	Del	15	0.028952	0.17528	1
ADAMTSL3	Del	15	0.0042821	0.17978	1
ADPGK	Del	15	0.020431	0.17753	1
HERC2P3	Del	15	1.7467e-005	0.20674	1
ST20	Del	15	0.076445	0.16854	1
ACAN	Del	15	0.055978	0.17079	1
LPCAT4	Del	15	1.1075e-012	0.25393	1
UNC13C	Del	15	8.5134e-007	0.21798	1
LRRC28	Del	15	0.040266	0.17303	1
GOLGA8IP	Del	15	1.7467e-005	0.20674	1
C15orf42	Del	15	0.076445	0.16854	1
C15orf39	Del	15	0.020431	0.17753	1
AKAP13	Del	15	0.028952	0.17528	1
ALDH1A2	Del	15	5.3986e-006	0.21124	1
ALDH1A3	Del	15	0.0064304	0.18202	1
ALPK3	Del	15	0.014198	0.17978	1
ANKDD1A	Del	15	0.028952	0.17528	1
ANP32A	Del	15	0.0064304	0.18202	1
ANPEP	Del	15	0.076445	0.16854	1
ANXA2	Del	15	0.00015485	0.2	1
AP3B2	Del	15	0.040266	0.17303	1
AP3S2	Del	15	0.076445	0.16854	1
AP4E1	Del	15	2.2866e-007	0.22022	1
APBA2	Del	15	2.9605e-006	0.21348	1
APH1B	Del	15	0.0042821	0.18427	1
AQP9	Del	15	1.7467e-005	0.20674	1
AQR	Del	15	1.1075e-012	0.25393	1
ARHGAP11A	Del	15	1.6377e-008	0.22697	1
ARID3B	Del	15	0.014198	0.17753	1
ARIH1	Del	15	0.020431	0.17753	1
ARNT2	Del	15	0.040266	0.17303	1
ARPP19	Del	15	2.2866e-007	0.22022	1
ARRDC4	Del	15	0.040266	0.17303	1
ASB7	Del	15	0.0064304	0.18202	1
ATP10A	Del	15	5.3986e-006	0.21124	1
ATP8B4	Del	15	3.3363e-009	0.23146	1
ATPBD4	Del	15	1.9058e-013	0.25618	1
AVEN	Del	15	3.1193e-011	0.24494	1
B2M	Del	15	1.3853e-011	0.24719	1
BAHD1	Del	15	1.9058e-013	0.25618	1
BBS4	Del	15	0.020431	0.17753	1
PATL2	Del	15	1.3853e-011	0.24719	1
HIGD2B	Del	15	0.024692	0.17528	1
BCL2A1	Del	15	0.055978	0.17079	1
BCL2L10	Del	15	1.1682e-007	0.22247	1
BLM	Del	15	0.076445	0.16854	1
BMF	Del	15	1.9058e-013	0.25618	1
BNC1	Del	15	0.014198	0.17978	1
BNIP2	Del	15	5.2957e-005	0.20225	1
CELF6	Del	15	0.020431	0.17753	1
BTBD1	Del	15	0.034609	0.17303	1
BUB1B	Del	15	7.8299e-014	0.25843	1
GOLGA8A	Del	15	8.0366e-016	0.31685	1
RSL24D1	Del	15	2.9605e-006	0.21348	1
C15orf17	Del	15	0.020431	0.17753	1
C15orf2	Del	15	9.7646e-006	0.20899	1
PIF1	Del	15	0.014198	0.17978	1
HMGN2P46	Del	15	7.0173e-011	0.2427	1
C15orf23	Del	15	1.9058e-013	0.25618	1
C15orf24	Del	15	1.3853e-011	0.24719	1
C15orf26	Del	15	0.040266	0.17303	1
C15orf27	Del	15	0.040266	0.17303	1
C15orf29	Del	15	2.2523e-011	0.24494	1
C15orf32	Del	15	0.020431	0.17528	1
C15orf33	Del	15	1.5803e-009	0.23596	1
C15orf34	Del	15	0.020431	0.17753	1
C15orf38	Del	15	0.076445	0.16854	1
C15orf39	Del	15	0.020431	0.17753	1
C15orf40	Del	15	0.040266	0.17303	1
C15orf41	Del	15	7.8299e-014	0.25843	1
C15orf42	Del	15	0.076445	0.16854	1
C15orf43	Del	15	1.3853e-011	0.24719	1
C15orf44	Del	15	0.014198	0.17978	1
C15orf48	Del	15	7.0173e-011	0.2427	1
C15orf5	Del	15	0.028952	0.17528	1
DNM1P46	Del	15	0.028952	0.17528	1
CA12	Del	15	0.0027756	0.18652	1
CALML4	Del	15	0.0064304	0.18202	1
CAPN3	Del	15	6.05e-012	0.24944	1
CASC4	Del	15	3.1193e-011	0.24494	1
CASC5	Del	15	1.1075e-012	0.25393	1
CATSPER2	Del	15	5.9575e-015	0.26517	1
C15orf57	Del	15	1.9058e-013	0.25618	1
CCDC33	Del	15	0.014198	0.17978	1
CCNB2	Del	15	0.00015485	0.2	1
CCNDBP1	Del	15	6.05e-012	0.24944	1
CCPG1	Del	15	5.3986e-006	0.21124	1
CD276	Del	15	0.0042821	0.18427	1
CDAN1	Del	15	6.05e-012	0.24944	1
HAUS2	Del	15	9.9515e-012	0.24719	1
CGNL1	Del	15	8.5134e-007	0.21798	1
CHAC1	Del	15	2.6047e-012	0.25169	1
CHD2	Del	15	0.040266	0.17303	1
CHRFAM7A	Del	15	8.5134e-007	0.21798	1
CHRM5	Del	15	1.3853e-011	0.24719	1
CHRNA3	Del	15	0.020431	0.17753	1
CHRNA5	Del	15	0.020431	0.17753	1
CHRNA7	Del	15	3.3835e-010	0.2382	1
CHRNB4	Del	15	0.020431	0.17753	1
CHSY1	Del	15	0.014198	0.17978	1
CIB1	Del	15	0.10274	0.16629	1
CIB2	Del	15	0.020431	0.17753	1
CILP	Del	15	0.020431	0.17753	1
CKMT1A	Del	15	5.9575e-015	0.26517	1
CKMT1B	Del	15	1.9058e-013	0.25618	1
CLK3	Del	15	0.014198	0.17978	1
CLN6	Del	15	0.0064304	0.18202	1
CLPX	Del	15	0.020431	0.17753	1
COMMD4	Del	15	9.7646e-006	0.20899	1
COPS2	Del	15	3.3835e-010	0.2382	1
CORO2B	Del	15	0.0064304	0.18202	1
COX5A	Del	15	0.028952	0.17528	1
CPEB1	Del	15	0.040266	0.17303	1
CPLX3	Del	15	0.020431	0.17753	1
CRABP1	Del	15	0.020431	0.17753	1
CRTC3	Del	15	0.10274	0.16629	1
CSK	Del	15	0.024692	0.17528	1
CSNK1G1	Del	15	0.0064304	0.18202	1
CSPG4	Del	15	0.055978	0.17079	1
CTDSPL2	Del	15	1.3853e-011	0.24719	1
CTSH	Del	15	0.028952	0.17528	1
GJD2	Del	15	1.9058e-013	0.25618	1
CYFIP1	Del	15	1.7467e-005	0.20674	1
CYP11A1	Del	15	0.014198	0.17978	1
CYP19A1	Del	15	5.9173e-008	0.22472	1
CYP1A1	Del	15	0.028952	0.17528	1
CYP1A2	Del	15	0.028952	0.17528	1
CHST14	Del	15	7.8299e-014	0.25843	1
DAPK2	Del	15	0.014198	0.17978	1
DENND4A	Del	15	0.020431	0.17753	1
DET1	Del	15	0.10274	0.16629	1
DISP2	Del	15	1.9058e-013	0.25618	1
FAM154B	Del	15	0.040266	0.17303	1
DLL4	Del	15	2.6047e-012	0.25169	1
SYNM	Del	15	0.040266	0.17303	1
DMXL2	Del	15	1.601e-006	0.21573	1
DNAJA4	Del	15	0.020431	0.17753	1
DNAJC17	Del	15	1.9058e-013	0.25618	1
DPP8	Del	15	0.0064304	0.18202	1
DTWD1	Del	15	1.5803e-009	0.23596	1
DUOX1	Del	15	1.5516e-010	0.24045	1
DUOX2	Del	15	1.5516e-010	0.24045	1
DUT	Del	15	3.1193e-011	0.24494	1
DYX1C1	Del	15	2.9605e-006	0.21124	1
EFTUD1	Del	15	0.040266	0.17303	1
EHD4	Del	15	1.1075e-012	0.25393	1
EIF2AK4	Del	15	7.8299e-014	0.25843	1
EIF3J	Del	15	1.3853e-011	0.24719	1
ELL3	Del	15	1.3853e-011	0.24719	1
EPB42	Del	15	6.05e-012	0.24944	1
ETFA	Del	15	0.040266	0.17303	1
EXD1	Del	15	1.1075e-012	0.25393	1
FAH	Del	15	0.040266	0.17303	1
FAM103A1	Del	15	0.040266	0.17303	1
FAM63B	Del	15	3.0572e-005	0.20449	1
FAM81A	Del	15	0.0004253	0.19551	1
FAM82A2	Del	15	1.9058e-013	0.25618	1
FAM96A	Del	15	0.020431	0.17753	1
FAM98B	Del	15	5.9575e-015	0.26517	1
FBN1	Del	15	7.0173e-011	0.2427	1
FBXL22	Del	15	0.0064304	0.18202	1
FBXO22	Del	15	0.040266	0.17303	1
FEM1B	Del	15	0.0064304	0.18202	1
FES	Del	15	0.055978	0.17079	1
AAGAB	Del	15	0.0064304	0.18202	1
TIPIN	Del	15	0.028952	0.17528	1
ZNF770	Del	15	1.9058e-013	0.25618	1
AGBL1	Del	15	0.020431	0.17753	1
C15orf53	Del	15	1.331e-014	0.26292	1
GOLGA6L2	Del	15	1.7467e-005	0.20674	1
C15orf54	Del	15	1.9058e-013	0.25618	1
FAM169B	Del	15	0.040266	0.17079	1
UBE2Q2P1	Del	15	0.014198	0.17978	1
C15orf52	Del	15	1.1075e-012	0.25393	1
FRMD5	Del	15	3.1193e-011	0.24494	1
FSD2	Del	15	0.040266	0.17303	1
FSIP1	Del	15	7.8299e-014	0.25843	1
FURIN	Del	15	0.076445	0.16854	1
GABPB2	Del	15	1.4417e-008	0.22921	1
GABRA5	Del	15	2.9605e-006	0.21348	1
GABRB3	Del	15	5.3986e-006	0.21124	1
GABRG3	Del	15	2.2866e-007	0.22022	1
GALK2	Del	15	3.3835e-010	0.2382	1
GANC	Del	15	6.05e-012	0.24944	1
GATM	Del	15	7.0173e-011	0.2427	1
GCHFR	Del	15	1.1075e-012	0.25393	1
GCNT3	Del	15	5.2957e-005	0.20225	1
GLCE	Del	15	0.0064304	0.18202	1
GLDN	Del	15	1.1682e-007	0.22022	1
GNB5	Del	15	1.1682e-007	0.22247	1
GOLGA8A	Del	15	4.2128e-014	0.25393	1
GPR176	Del	15	7.8299e-014	0.25843	1
GRAMD2	Del	15	0.020431	0.17753	1
GREM1	Del	15	1.5516e-010	0.2382	1
GTF2A2	Del	15	5.2957e-005	0.20225	1
HAPLN3	Del	15	0.10274	0.16629	1
HCN4	Del	15	0.0064304	0.18202	1
HDC	Del	15	1.4417e-008	0.22921	1
HERC1	Del	15	0.0064304	0.18202	1
HERC2	Del	15	5.3986e-006	0.20899	1
HEXA	Del	15	0.020431	0.17753	1
PPIP5K1	Del	15	1.3853e-011	0.24719	1
HMG20A	Del	15	0.020431	0.17753	1
HOMER2	Del	15	0.040266	0.17303	1
C15orf63	Del	15	1.3853e-011	0.24719	1
IDH2	Del	15	0.076445	0.16854	1
IDH3A	Del	15	0.020431	0.17753	1
IGF1R	Del	15	0.040266	0.17303	1
IL16	Del	15	0.040266	0.17303	1
IMP3	Del	15	0.055978	0.17079	1
INO80	Del	15	6.05e-012	0.24944	1
IQCH	Del	15	0.0064304	0.18202	1
IQGAP1	Del	15	0.10274	0.16629	1
IREB2	Del	15	0.020431	0.17753	1
ISG20	Del	15	0.10274	0.16629	1
AEN	Del	15	0.10274	0.16629	1
ISL2	Del	15	0.040266	0.17303	1
ISLR	Del	15	0.0042821	0.18427	1
ISLR2	Del	15	0.0042821	0.18427	1
ITGA11	Del	15	0.0064304	0.18202	1
ITPKA	Del	15	3.1203e-012	0.24944	1
IVD	Del	15	1.9058e-013	0.25618	1
KIAA0101	Del	15	0.0064304	0.18202	1
SECISBP2L	Del	15	1.5516e-010	0.24045	1
FAN1	Del	15	6.9733e-009	0.22921	1
KIAA1024	Del	15	0.028952	0.17528	1
KIAA1199	Del	15	0.040266	0.17303	1
KIAA1370	Del	15	2.2866e-007	0.22022	1
FANCI	Del	15	0.076445	0.16629	1
SPG11	Del	15	1.3853e-011	0.24719	1
KIF23	Del	15	0.0064304	0.18202	1
KIF7	Del	15	0.076445	0.16854	1
KLF13	Del	15	3.3363e-009	0.23371	1
KLHL25	Del	15	0.028952	0.17528	1
LACTB	Del	15	0.0027756	0.18652	1
LARP6	Del	15	0.0064304	0.18202	1
LASS3	Del	15	0.017315	0.17753	1
SKOR1	Del	15	0.014198	0.17978	1
LCMT2	Del	15	3.1193e-011	0.24494	1
LCTL	Del	15	0.014198	0.17978	1
LEO1	Del	15	8.5134e-007	0.21798	1
LINS	Del	15	0.0064304	0.18202	1
LIPC	Del	15	9.7646e-006	0.20899	1
LMAN1L	Del	15	0.020431	0.17753	1
AGPHD1	Del	15	0.020431	0.17753	1
HERC2P3	Del	15	8.0366e-016	0.47416	1
C15orf59	Del	15	0.0042821	0.18427	1
FAM174B	Del	15	0.028952	0.17528	1
LOXL1	Del	15	0.0064304	0.18202	1
LRRC28	Del	15	0.040266	0.17303	1
LRRC49	Del	15	0.0064304	0.18202	1
LRRC57	Del	15	1.3853e-011	0.24719	1
LRRK1	Del	15	0.0064304	0.18202	1
LINGO1	Del	15	0.020431	0.17753	1
EDC3	Del	15	0.020431	0.17753	1
LTK	Del	15	1.1075e-012	0.24944	1
LYSMD2	Del	15	1.601e-006	0.21573	1
LYSMD4	Del	15	0.040266	0.17303	1
MAGEL2	Del	15	9.7646e-006	0.20899	1
MAN2A2	Del	15	0.076445	0.16854	1
MAN2C1	Del	15	0.020431	0.17753	1
MAP1A	Del	15	1.3853e-011	0.24719	1
MAP2K1	Del	15	0.028952	0.17528	1
MAP2K5	Del	15	0.014198	0.17978	1
MAPK6	Del	15	2.2866e-007	0.22022	1
MAPKBP1	Del	15	3.212e-014	0.26067	1
MCTP2	Del	15	0.020431	0.17753	1
MEF2A	Del	15	0.040266	0.17303	1
MEGF11	Del	15	0.014198	0.17978	1
MEIS2	Del	15	3.212e-014	0.26067	1
MESDC2	Del	15	0.040266	0.17303	1
MESP1	Del	15	0.076445	0.16854	1
MFAP1	Del	15	1.3853e-011	0.24719	1
MFGE8	Del	15	0.10274	0.16629	1
DIS3L	Del	15	0.028952	0.17528	1
ZNF774	Del	15	0.10274	0.16629	1
MKRN3	Del	15	9.7646e-006	0.20899	1
MNS1	Del	15	2.9605e-006	0.21348	1
MORF4L1	Del	15	0.028952	0.17528	1
MPI	Del	15	0.020431	0.17753	1
MRPL46	Del	15	0.076445	0.16854	1
MRPS11	Del	15	0.076445	0.16854	1
MTFMT	Del	15	0.020431	0.17753	1
MTHFS	Del	15	0.034609	0.17079	1
MTMR10	Del	15	3.3363e-009	0.23371	1
MYEF2	Del	15	3.1193e-011	0.24494	1
MYO1E	Del	15	0.00025828	0.19775	1
MYO5A	Del	15	1.1682e-007	0.22022	1
MYO5C	Del	15	8.7996e-008	0.22247	1
MYO9A	Del	15	0.017315	0.17753	1
NARG2	Del	15	0.00015485	0.2	1
NDN	Del	15	9.7646e-006	0.20899	1
NDNL2	Del	15	2.9605e-006	0.21348	1
NDUFAF1	Del	15	1.9058e-013	0.25618	1
NEDD4	Del	15	2.9605e-006	0.21124	1
NEIL1	Del	15	0.020431	0.17753	1
NEO1	Del	15	0.014198	0.17978	1
NGRN	Del	15	0.10274	0.16629	1
NIPA1	Del	15	1.7467e-005	0.20674	1
NIPA2	Del	15	1.7467e-005	0.20674	1
NMB	Del	15	0.014198	0.17978	1
IGDCC4	Del	15	0.014198	0.17978	1
NOX5	Del	15	0.0064304	0.18202	1
NPTN	Del	15	0.0042821	0.18427	1
NR2E3	Del	15	0.0064304	0.18202	1
NR2F2	Del	15	0.040266	0.17303	1
NRG4	Del	15	0.040266	0.17303	1
NTRK3	Del	15	0.040266	0.17303	1
NUSAP1	Del	15	1.9058e-013	0.25618	1
C15orf55	Del	15	1.1075e-012	0.25393	1
OAZ2	Del	15	0.0064304	0.18202	1
OCA2	Del	15	1.601e-006	0.21348	1
ODF3L1	Del	15	0.055978	0.17079	1
OIP5	Del	15	1.9058e-013	0.25618	1
ONECUT1	Del	15	2.2866e-007	0.22022	1
OR4F6	Del	15	0.0042821	0.18427	1
OTUD7A	Del	15	3.3835e-010	0.2382	1
PAK6	Del	15	1.1075e-012	0.25393	1
PAQR5	Del	15	0.0064304	0.18202	1
PARP16	Del	15	0.020431	0.17753	1
PARP6	Del	15	0.020431	0.17753	1
PCSK6	Del	15	0.014198	0.17978	1
PDCD7	Del	15	0.020431	0.17753	1
PDE8A	Del	15	0.028952	0.17528	1
PDIA3	Del	15	1.3853e-011	0.24719	1
PEX11A	Del	15	0.076445	0.16854	1
PGBD4	Del	15	1.3853e-011	0.24719	1
PIAS1	Del	15	0.014198	0.17978	1
PIGB	Del	15	5.3986e-006	0.21124	1
PKM2	Del	15	0.020431	0.17753	1
PLA2G4B	Del	15	7.8299e-014	0.25843	1
PLA2G4D	Del	15	2.6047e-012	0.25169	1
PLA2G4F	Del	15	2.6047e-012	0.25169	1
PLCB2	Del	15	1.1075e-012	0.25393	1
PLDN	Del	15	1.3853e-011	0.24719	1
PLEKHO2	Del	15	0.014198	0.17978	1
PLIN1	Del	15	0.076445	0.16854	1
PML	Del	15	0.0042821	0.18427	1
POLG	Del	15	0.13716	0.16404	1
POTEB	Del	15	8.0366e-016	0.46966	1
PPCDC	Del	15	0.024692	0.17528	1
PPIB	Del	15	0.014198	0.17978	1
PPP1R14D	Del	15	1.9058e-013	0.25618	1
PRC1	Del	15	0.076445	0.16854	1
PRTG	Del	15	5.3986e-006	0.21124	1
PSMA4	Del	15	0.020431	0.17753	1
PSTPIP1	Del	15	0.028952	0.17528	1
PTPLAD1	Del	15	0.0064304	0.18202	1
PTPN9	Del	15	0.040266	0.17303	1
IGDCC3	Del	15	0.014198	0.17978	1
PYGO1	Del	15	2.9605e-006	0.21348	1
RAB11A	Del	15	0.028952	0.17528	1
RAB27A	Del	15	5.3986e-006	0.21124	1
RAB8B	Del	15	0.0027756	0.18427	1
RAD51	Del	15	1.1075e-012	0.25393	1
RASGRF1	Del	15	0.020431	0.17753	1
RASGRP1	Del	15	5.9575e-015	0.26517	1
RASL12	Del	15	0.020431	0.17753	1
RBPMS2	Del	15	0.0064304	0.18202	1
RCCD1	Del	15	0.076445	0.16854	1
RCN2	Del	15	0.055978	0.17079	1
RFX7	Del	15	2.9605e-006	0.21348	1
RGMA	Del	15	0.040266	0.17303	1
RHCG	Del	15	0.048122	0.17079	1
RHOV	Del	15	1.1075e-012	0.25393	1
RLBP1	Del	15	0.076445	0.16854	1
RNF111	Del	15	5.2957e-005	0.2	1
TRIM69	Del	15	1.3853e-011	0.24719	1
SNUPN	Del	15	0.055978	0.17079	1
RORA	Del	15	1.7467e-005	0.20449	1
RPAP1	Del	15	1.9058e-013	0.25618	1
RPL4	Del	15	0.014198	0.17978	1
RPLP1	Del	15	0.0064304	0.18202	1
RPP25	Del	15	0.028952	0.17528	1
RPS27L	Del	15	0.0027756	0.18652	1
RPUSD2	Del	15	1.3444e-013	0.25618	1
RTF1	Del	15	1.9058e-013	0.25618	1
RYR3	Del	15	7.0173e-011	0.24045	1
SCAMP2	Del	15	0.028952	0.17528	1
SCAMP5	Del	15	0.024692	0.17528	1
SCAND2	Del	15	0.014198	0.17978	1
SCG3	Del	15	1.601e-006	0.21573	1
SCG5	Del	15	1.5803e-009	0.23596	1
SEC11A	Del	15	0.014198	0.17978	1
SEMA4B	Del	15	0.089594	0.16629	1
SEMA6D	Del	15	6.05e-012	0.24944	1
SEMA7A	Del	15	0.014198	0.17978	1
SENP8	Del	15	0.020431	0.17753	1
SH3GL3	Del	15	0.0064304	0.18202	1
SNX33	Del	15	0.055978	0.17079	1
SHC4	Del	15	1.5516e-010	0.24045	1
SHF	Del	15	1.5516e-010	0.24045	1
SIN3A	Del	15	0.020431	0.17753	1
SLC12A1	Del	15	3.1193e-011	0.24494	1
SLC12A6	Del	15	1.1075e-012	0.25169	1
SLC24A1	Del	15	0.020431	0.17753	1
SLC24A5	Del	15	3.1193e-011	0.24494	1
SLC27A2	Del	15	1.4417e-008	0.22921	1
SLC28A1	Del	15	0.014198	0.17978	1
SLC28A2	Del	15	7.0173e-011	0.2427	1
SLC30A4	Del	15	7.0173e-011	0.2427	1
SLCO3A1	Del	15	0.020431	0.17753	1
SLTM	Del	15	5.2957e-005	0.20225	1
SMAD3	Del	15	0.0064304	0.18202	1
SMAD6	Del	15	0.014198	0.17978	1
SNAP23	Del	15	3.1193e-011	0.24494	1
SNAPC5	Del	15	0.014198	0.17978	1
SNRPA1	Del	15	0.014198	0.17978	1
SNRPN	Del	15	9.7646e-006	0.20674	1
SNX1	Del	15	0.014198	0.17978	1
SNX22	Del	15	0.014198	0.17978	1
